measure,hazard,haz_type,x_ent,m_fut_cost,x_haz_today,x_haz_fut,ben_aai_Assets,bcr_aai_Assets,npv_aai_Assets,ben_rp250_Assets,bcr_rp250_Assets,npv_rp250_Assets,cost_Assets,approv,feas
Mangroves,TCs,TC,1.51640625,1.012763541906627,3.98828125,1.92578125,8040339375.613551,6.052142841797537,244692800570.0171,-0.00023719895679091574,-1.785449470924152e-13,6553369637043.567,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.51640625,1.0349701803553895,2.72265625,1.38671875,15379877906.370348,11.328382358968154,159272406353.66525,122567757381.8933,90.27993778339516,6222441528865.504,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.51640625,1.0931562830007113,1.92578125,1.73828125,15447745781.418056,10.77272830439042,106647493370.46771,168638273317.09198,117.60255029260311,5605871173654.047,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.52421875,0.9772856937497285,3.68359375,3.16796875,5010527923.430187,3.9084520992403817,264831702072.82077,-0.0009015979302587235,-7.032896287659198e-13,6576324025441.303,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.52421875,1.0068594370505117,2.88671875,3.16796875,8705943182.186829,6.591584620641245,229851838858.70508,-0.0009015979302587235,-6.82632418651115e-13,6576324025441.303,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.52421875,1.0068594370505117,3.68359375,2.76953125,7280391607.620345,5.512247937848535,259734329189.955,-0.0009015979302587235,-6.82632418651115e-13,6576324025441.303,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.52421875,1.0068594370505117,3.68359375,3.16796875,5010527923.430187,3.7936520041795028,264831702072.82077,-0.0009015979302587235,-6.82632418651115e-13,6576324025441.303,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.53203125,0.8704977593294185,2.81640625,3.09765625,9058478370.111032,7.93287191788511,226673189771.604,0.0004272000166768923,3.7411614590791704e-13,6599278413839.034,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.53203125,0.9752714784659196,1.55078125,3.49609375,6437597166.8099785,5.032005670739997,103473484931.16142,416277932787.01447,325.38738664602914,3002935027982.7314,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.53203125,1.0499840344883735,2.20703125,3.37890625,15621376412.652214,11.34173380678261,170509989346.52264,268826609435.74542,195.1786938525274,6185066182734.755,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.53203125,1.0499840344883735,2.53515625,2.08984375,15142135436.50874,10.993786005184306,187493291507.60068,0.0004272000166768923,3.101640177800301e-13,6599278413839.034,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.53203125,1.0499840344883735,2.53515625,3.37890625,11226193068.200151,8.150657796066573,207494947134.87024,0.0004272000166768923,3.101640177800301e-13,6599278413839.034,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.53203125,1.0662247682488415,2.53515625,3.37890625,11226193068.200151,8.026506991113873,207494947134.87024,0.0004272000166768923,3.0543960001667637e-13,6599278413839.034,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.53984375,0.9337752317511586,2.41796875,2.30078125,16506715393.653809,13.476004937023891,183263761433.86542,11086853723.036737,9.051255319101568,6611145948513.726,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.53984375,0.9671042087359509,3.40234375,1.57421875,14046966291.067747,11.072663840501209,210995734400.36557,32202845626.858456,25.384220118795074,6590029956609.904,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.54765625,0.7936472101683756,3.33203125,1.10546875,11998920389.023888,11.525440317955312,171916541488.7266,316960115278.7226,304.4527985333464,5195083611838.487,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.54765625,0.7936472101683756,3.33203125,2.01953125,11150301632.159542,10.710308246249559,231488808906.059,0.0004272000166768923,4.1034260886862813e-13,6645187190634.498,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.54765625,0.7936472101683756,3.94140625,2.01953125,7451744872.27191,7.157697359886071,251242280110.9146,0.0004272000166768923,4.1034260886862813e-13,6645187190634.498,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.54765625,0.918323458468491,1.64453125,3.70703125,9672057222.011215,8.029084471877386,109458097987.95515,638438463591.0836,529.988216219683,3433722983802.621,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.54765625,1.1060180479435355,3.33203125,2.01953125,11150301632.159542,7.685413701416618,231488808906.059,0.0004272000166768923,2.9445022831890136e-13,6645187190634.498,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.54765625,1.13915374879959,3.00390625,1.66796875,13762230061.47391,9.209781317502102,200385852141.62936,0.0004272000166768923,2.8588526095356237e-13,6645187190634.498,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.55546875,0.9691645368655163,2.27734375,3.44921875,16423709035.645838,12.91863346593524,180370265205.40018,195629816693.1185,153.87936375281237,6414803553134.862,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.55546875,1.266006746861746,2.27734375,1.92578125,20495196080.109013,12.341243057999774,154557213251.18872,195629816693.1185,117.79907387882261,6414803553134.862,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.55546875,1.266006746861746,2.27734375,3.44921875,16423709035.645838,9.88958506815585,180370265205.40018,195629816693.1185,117.79907387882261,6414803553134.862,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.55546875,1.266006746861746,3.54296875,3.44921875,6785634699.641667,4.085990043898604,263131610904.23666,0.0004272000166768923,2.5723975606692725e-13,6668141579032.231,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.56328125,0.90982458861699,1.26953125,3.40234375,2311700918.8970103,1.9369429267229188,94314230428.48582,153868713263.66644,128.9245132723389,2337473900024.1826,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.56328125,1.032895791264049,1.97265625,1.31640625,17413134698.37832,12.851780513772242,80658994972.98795,274782961680.12537,202.80382444673464,5378608147323.494,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.56328125,1.056759132354457,1.12890625,2.91015625,3376844809.7830887,2.436003684179873,89594357922.93344,65189438100.42563,47.026653674514954,2214332658498.5034,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.56328125,1.0789726519943266,1.12890625,2.55859375,2867240846.569408,2.025800090380743,84840733026.70064,65189438100.42563,46.0584850253232,2214332658498.5034,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.56328125,1.0789726519943266,1.12890625,2.91015625,3376844809.7830887,2.3858520741448035,89594357922.93344,65189438100.42563,46.0584850253232,2214332658498.5034,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.56328125,1.0789726519943266,1.36328125,2.91015625,5455283730.833815,3.8543376250371146,93459913095.04156,193047949357.78366,136.39473423543404,2491977377628.375,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.57109375,0.8190107761519392,1.76171875,2.39453125,15758817797.686747,14.668201472018328,110418628938.33849,841002245111.6632,782.7992256835681,4312802075247.332,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.57109375,1.1295022406705815,1.05859375,2.79296875,3138008931.954868,2.11792183053315,87252972106.43156,55219747859.37932,37.26920859816013,2174607221873.0723,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.57890625,1.0711842195939418,1.36328125,2.30078125,6823805654.714836,4.8562980310147665,82747950302.72467,194977464093.99365,138.75961932146834,2495915953626.2256,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.57890625,1.1095180652761387,3.80078125,3.61328125,4262392832.1774554,2.928612712559309,274089254801.40433,-0.0009015979302587235,-6.194715654173966e-13,6737004744225.432,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.57890625,1.1445072579818074,1.36328125,2.30078125,6823805654.714836,4.545178530052483,82747950302.72467,194977464093.99365,129.86996237675427,2495915953626.2256,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.57890625,1.1445072579818074,1.36328125,3.26171875,3236082030.813909,2.15547911417748,96450613340.44675,194977464093.99365,129.86996237675427,2495915953626.2256,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.57890625,1.1445072579818074,2.34765625,2.30078125,18064298026.713585,12.032209547872764,177693008368.25195,80859829287.03224,53.85885510458409,6656144914938.398,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.57890625,1.1637325382768064,1.41015625,3.82421875,4002148797.10987,2.6216994450888116,97789620154.7233,255938203451.13876,167.6581956296657,2588870346521.2935,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.58671875,0.8658282158919746,1.94921875,3.73046875,11649841843.482155,10.257254780270758,144891996734.2838,177654852583.82162,156.41852570927503,5805757360642.736,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.58671875,0.8658282158919746,3.12109375,2.58203125,10287185624.296068,9.057486388055883,240629035106.90576,-0.00023719895679091574,-2.0884490674695953e-13,6759959132623.164,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.58671875,0.8658282158919746,3.12109375,3.73046875,8710345055.809042,7.669136599608973,247913072573.78333,-0.00023719895679091574,-2.0884490674695953e-13,6759959132623.164,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.58671875,0.9931405629494882,3.12109375,3.73046875,8710345055.809042,6.6860171733907965,247913072573.78333,-0.00023719895679091574,-1.8207272943300631e-13,6759959132623.164,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.59453125,0.8868423441613812,2.76953125,2.81640625,11247584956.134983,9.66842447783422,225346754094.64328,-0.0009015979302587235,-7.750136168852334e-13,6782913521020.8955,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.59453125,0.8868423441613812,3.47265625,1.90234375,12105915012.034266,10.406245028190758,237647267658.73013,-0.0009015979302587235,-7.750136168852334e-13,6782913521020.8955,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.59453125,0.8868423441613812,3.47265625,2.81640625,10177571959.708853,8.748641263340312,259992401409.00345,-0.0009015979302587235,-7.750136168852334e-13,6782913521020.8955,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.59453125,0.9210273480056734,2.86328125,1.05859375,12670265793.469728,10.487115421398624,150813441537.80838,209095428133.89987,173.06723668394906,5179268582679.625,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.59453125,0.943240867645543,2.62890625,1.41015625,16953935126.103895,13.702214320252885,161287797014.92816,120960832103.20535,97.76085808434563,6491494282089.387,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.59453125,1.0477771988903886,3.47265625,2.81640625,10177571959.708853,7.404881051452781,259992401409.00345,-0.0009015979302587235,-6.559742791533996e-13,6782913521020.8955,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.60234375,0.8433311413931587,3.58984375,2.88671875,8553701160.718691,7.732123532019665,266969157284.24377,-0.0009015979302587235,-8.150000148459673e-13,6805867909418.629,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.60234375,0.8496897056870726,3.35546875,3.23828125,7707574368.632863,6.915127873733539,260531227175.72043,-0.0009015979302587235,-8.08901047235493e-13,6805867909418.629,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.61015625,0.9732471793898902,1.45703125,2.39453125,7866043618.186339,6.161352339440809,88532731673.05202,343277969248.65045,268.8844127457721,2704435251527.2676,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.61015625,1.020709265272436,1.12890625,1.08203125,5197146379.662179,3.8815549643251597,9494504681.415222,325663160578.15497,243.22567911241433,688278895335.929,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.61015625,1.020709265272436,2.76953125,1.08203125,13122291226.557625,9.80055032759652,147987402951.6231,258519016687.61057,193.07822010229378,5299277985644.646,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.61015625,1.020709265272436,2.76953125,1.29296875,14261762933.76015,10.651579284392524,164005520579.95395,79733293647.83847,59.54982584132647,6392374974846.267,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.61015625,1.0614231289060245,1.31640625,3.73046875,2804935521.7404375,2.014545978138314,95411507029.8907,178501708262.4133,128.2025542775168,2419327548768.819,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.61015625,1.081676541531509,2.76953125,1.08203125,13122291226.557625,9.248155192478283,147987402951.6231,258519016687.61057,182.195620052634,5299277985644.646,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.61796875,0.983276799162915,1.48046875,2.51171875,7620444422.572266,5.908093454318383,92083280782.31445,372559506629.2627,288.84357137237026,2781964250884.16,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.61796875,0.983276799162915,1.71484375,2.11328125,16116332051.677654,12.49491376383506,97671773823.47412,841739407835.289,652.596464182971,3962541518786.924,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.61796875,0.983276799162915,1.71484375,2.51171875,14471796015.473242,11.21991298276377,108368203883.00058,841739407835.289,652.596464182971,3962541518786.924,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.61796875,0.9852595178387645,1.71484375,2.51171875,14471796015.473242,11.197334230049835,108368203883.00058,841739407835.289,651.2831907013128,3962541518786.924,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.62578125,0.9608344128907409,2.06640625,2.74609375,17303116269.54437,13.728358922739174,152671161624.63364,277976502151.4403,220.54762472696714,6088856283749.012,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.62578125,0.9608344128907409,2.06640625,3.84765625,15016071322.249731,11.913808675269523,158142813226.5963,277976502151.4403,220.54762472696714,6088856283749.012,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.62578125,0.9608344128907409,3.80078125,3.84765625,4388935914.775549,3.4821986160372678,279526687868.6998,0.0004272000166768923,3.389421344329308e-13,6874731074611.829,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.62578125,0.9990208326838654,2.95703125,1.33984375,14642874626.293,11.173639295519767,179317525578.54898,102518740109.86588,78.22968182503475,6488453828562.04,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.62578125,1.039165587109259,2.06640625,3.84765625,15016071322.249731,11.01575870659739,158142813226.5963,277976502151.4403,203.92298412081894,6088856283749.012,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.62578125,1.1566688586068414,1.78515625,2.62890625,15656478672.4404,10.318769133800847,118657065246.33217,883524895620.8463,582.3077853339508,4601299638137.651,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.63359375,0.9608344128907409,3.82421875,2.95703125,6327608622.919082,5.020348990600636,278820150786.2093,-0.00023719895679091574,-1.8819456358023647e-13,6897685463009.5625,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.63359375,1.056759132354457,1.24609375,1.10546875,6953971555.859521,5.016487663477781,12096894088.69978,467464290245.1571,337.2215181345214,864164478189.8695,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.64140625,0.9361944419077483,3.84765625,1.76171875,8428283433.811023,6.863030387803926,249918690200.51044,-0.00023719895679091574,-1.9314771046746285e-13,6920639851407.296,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.64140625,0.9812874837774279,2.86328125,3.80078125,9550844070.771057,7.419734128826044,239150355876.43314,-0.00023719895679091574,-1.8427200590674153e-13,6920639851407.296,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.64140625,1.1095180652761387,1.41015625,3.61328125,4160571312.5818095,2.858652995461253,98060821969.14098,266069354503.1382,182.81142182342595,2608304191052.8193,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.64140625,1.1095180652761387,3.80078125,3.61328125,4431116942.308213,3.0445399847041825,281339165557.7983,-0.00023719895679091574,-1.6297509582400715e-13,6920639851407.296,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.64140625,1.1095180652761387,3.80078125,3.82421875,4431116942.308213,3.0445399847041825,281339165557.7983,-0.00023719895679091574,-1.6297509582400715e-13,6920639851407.296,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.64140625,1.1637325382768064,3.80078125,3.61328125,4431116942.308213,2.9027048762310557,281339165557.7983,-0.00023719895679091574,-1.5538262191637273e-13,6920639851407.296,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.64921875,0.897356693686209,1.01171875,2.04296875,4667860520.221727,3.96547861366532,70143662715.26561,50884915097.039085,43.228164530910014,2154658137100.1826,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.64921875,0.897356693686209,1.80859375,2.04296875,18581725912.925606,15.785698050205891,107241289498.71219,905147171271.0642,768.9479439982429,4857492305135.255,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.64921875,0.897356693686209,1.80859375,3.14453125,14685098855.398663,12.475403923996923,128810252408.78114,905147171271.0642,768.9479439982429,4857492305135.255,1311768360.8515418,4,0.6106936410652746
